timestamp,Primary Data Center (kW),Backup Data Center (kW)
2025-03-09 06:55:00,249.1,116.74
2025-03-09 07:00:00,249.23,39.1
2025-03-09 07:05:00,252.57,41.1
2025-03-09 07:10:00,249.67,41.55
2025-03-09 07:15:00,248.7,40.72
2025-03-09 07:20:00,253.23,40.29
2025-03-09 07:25:00,249.33,39.48
2025-03-09 07:30:00,248.27,38.76
2025-03-09 07:35:00,251.72,40.19
2025-03-09 07:40:00,248.53,39.49
2025-03-09 07:45:00,251.98,39.89
2025-03-09 07:50:00,248.21,40.29
2025-03-09 07:55:00,249.33,39.82
2025-03-09 08:00:00,250.46,39.56
2025-03-09 08:05:00,248.88,38.39
2025-03-09 08:10:00,249.96,39.12
2025-03-09 08:15:00,252.45,42.12
2025-03-09 08:20:00,251.23,40.59
2025-03-09 08:25:00,251.44,39.84
2025-03-09 08:30:00,248.09,38.49
2025-03-09 08:35:00,252.56,39.89
2025-03-09 08:40:00,252.01,40.49
2025-03-09 08:45:00,253.01,41.3
2025-03-09 08:50:00,247.82,39.47
2025-03-09 08:55:00,249.48,40.53
2025-03-09 09:00:00,251.9,39.93
2025-03-09 09:05:00,248.17,37.89
2025-03-09 09:10:00,249.32,38.34
2025-03-09 09:15:00,255.78,40.19
2025-03-09 09:20:00,255.86,40.07
2025-03-09 09:25:00,253.72,41.62
2025-03-09 09:30:00,252.82,39.84
2025-03-09 09:35:00,246.94,40.91
2025-03-09 09:40:00,251.54,40.05
2025-03-09 09:45:00,248.92,39.85
2025-03-09 09:50:00,246.82,38.73
2025-03-09 09:55:00,248.47,41.23
2025-03-09 10:00:00,250.35,37.77
2025-03-09 10:05:00,248.36,40.8
2025-03-09 10:10:00,248.35,38.49
2025-03-09 10:15:00,252.38,39.7
2025-03-09 10:20:00,250.43,39.47
2025-03-09 10:25:00,250.7,40
2025-03-09 10:30:00,250.34,40.96
2025-03-09 10:35:00,247.97,41.02
2025-03-09 10:40:00,245.89,38.22
2025-03-09 10:45:00,250.93,40.31
2025-03-09 10:50:00,248.48,39.48
2025-03-09 10:55:00,243.97,39.3
2025-03-09 11:00:00,248.82,38.44
2025-03-09 11:05:00,246.72,39.03
2025-03-09 11:10:00,252.1,39.19
2025-03-09 11:15:00,251.56,39.7
2025-03-09 11:20:00,251.49,40.1
2025-03-09 11:25:00,248,40.49
2025-03-09 11:30:00,252.19,39.51
2025-03-09 11:35:00,250.96,39.57
2025-03-09 11:40:00,248.77,39.88
2025-03-09 11:45:00,248.64,40
2025-03-09 11:50:00,252.68,39.29
2025-03-09 11:55:00,248.58,38.84
2025-03-09 12:00:00,250.91,41.26
2025-03-09 12:05:00,253.1,39.09
2025-03-09 12:10:00,255.73,40.46
2025-03-09 12:15:00,254.99,39.1
2025-03-09 12:20:00,252.7,39.25
2025-03-09 12:25:00,245.48,41.13
2025-03-09 12:30:00,247.93,39.75
2025-03-09 12:35:00,248.36,40.05
2025-03-09 12:40:00,254.96,40.99
2025-03-09 12:45:00,247.9,41.72
2025-03-09 12:50:00,251.16,41.14
2025-03-09 12:55:00,250.3,40.41
2025-03-09 13:00:00,262.19,40.72
2025-03-09 13:05:00,266.15,39.99
2025-03-09 13:10:00,266.19,38.21
2025-03-09 13:15:00,261.23,40.28
2025-03-09 13:20:00,268.67,40.31
2025-03-09 13:25:00,258.74,39.59
2025-03-09 13:30:00,263.23,39.49
2025-03-09 13:35:00,267.92,42.34
2025-03-09 13:40:00,261.42,39.1
2025-03-09 13:45:00,266.05,39.96
2025-03-09 13:50:00,261.11,40.63
2025-03-09 13:55:00,264.72,38.78
2025-03-09 14:00:00,258.06,39.65
2025-03-09 14:05:00,262.47,40.49
2025-03-09 14:10:00,260.37,39.16
2025-03-09 14:15:00,263.79,38.91
2025-03-09 14:20:00,263.75,41.13
2025-03-09 14:25:00,262.98,40.54
2025-03-09 14:30:00,267.39,38
2025-03-09 14:35:00,262.34,39.49
2025-03-09 14:40:00,266.9,41.57
2025-03-09 14:45:00,269.89,38.51
2025-03-09 14:50:00,265.42,41.17
2025-03-09 14:55:00,262.43,40.17
2025-03-09 15:00:00,246.25,39.85
2025-03-09 15:05:00,247.87,38.28
2025-03-09 15:10:00,252.11,40.21
2025-03-09 15:15:00,250.47,39.72
2025-03-09 15:20:00,252.81,40.68
2025-03-09 15:25:00,252.31,40.18
2025-03-09 15:30:00,250.42,39.68
2025-03-09 15:35:00,251.42,41.23
2025-03-09 15:40:00,255.57,39.75
2025-03-09 15:45:00,254.25,40.5
2025-03-09 15:50:00,249.09,41.28
2025-03-09 15:55:00,252.97,39.78
2025-03-09 16:00:00,251.76,38.43
2025-03-09 16:05:00,253.41,41.06
2025-03-09 16:10:00,252.01,39.55
2025-03-09 16:15:00,247.08,40.63
2025-03-09 16:20:00,245.14,39.55
2025-03-09 16:25:00,251.72,39.3
2025-03-09 16:30:00,255.71,39.6
2025-03-09 16:35:00,247.67,39.26
2025-03-09 16:40:00,249.44,38.98
2025-03-09 16:45:00,246.89,40.23
2025-03-09 16:50:00,253.53,39.48
2025-03-09 16:55:00,243.08,41.77
2025-03-09 17:00:00,243.21,39.02
2025-03-09 17:05:00,251.13,41.67
2025-03-09 17:10:00,249.75,38.73
2025-03-09 17:15:00,248.56,40.16
2025-03-09 17:20:00,249.1,40.57
2025-03-09 17:25:00,251.61,40.82
2025-03-09 17:30:00,248.76,39.28
2025-03-09 17:35:00,246.71,39.26
2025-03-09 17:40:00,247.22,39.45
2025-03-09 17:45:00,252.67,39.57
2025-03-09 17:50:00,248.43,38.65
2025-03-09 17:55:00,245.84,40.23
2025-03-09 18:00:00,300.31,38.82
2025-03-09 18:05:00,301.51,39.8
2025-03-09 18:10:00,303.99,39.32
2025-03-09 18:15:00,300.65,40.12
2025-03-09 18:20:00,298.02,39.49
2025-03-09 18:25:00,301.42,41.04
2025-03-09 18:30:00,302.18,40
2025-03-09 18:35:00,299.88,39.05
2025-03-09 18:40:00,299.87,40.05
2025-03-09 18:45:00,300.78,40.94
2025-03-09 18:50:00,299.79,41.42
2025-03-09 18:55:00,300.75,40.71
2025-03-09 19:00:00,296.93,39.95
2025-03-09 19:05:00,296.55,40
2025-03-09 19:10:00,297.49,39.92
2025-03-09 19:15:00,301.93,40.36
2025-03-09 19:20:00,300.78,41.15
2025-03-09 19:25:00,303.12,38.76
2025-03-09 19:30:00,299.44,40.6
2025-03-09 19:35:00,296.57,38.13
2025-03-09 19:40:00,303.43,39.71
2025-03-09 19:45:00,299.94,39.45
2025-03-09 19:50:00,303.85,38.67
2025-03-09 19:55:00,301.79,40.01
2025-03-09 20:00:00,256.57,40.08
2025-03-09 20:05:00,249.34,41.19
2025-03-09 20:10:00,252.7,40.02
2025-03-09 20:15:00,252.67,40.56
2025-03-09 20:20:00,248.33,39.32
2025-03-09 20:25:00,249.48,39.62
2025-03-09 20:30:00,245.61,39.98
2025-03-09 20:35:00,245.35,39.69
2025-03-09 20:40:00,250.38,38.85
2025-03-09 20:45:00,252.38,40.29
2025-03-09 20:50:00,251.91,38.87
2025-03-09 20:55:00,251.02,38.46
2025-03-09 21:00:00,252.59,41.11
2025-03-09 21:05:00,248.23,38.28
2025-03-09 21:10:00,249.18,40.16
2025-03-09 21:15:00,252.21,43.49
2025-03-09 21:20:00,251.3,40.83
2025-03-09 21:25:00,249.37,39.37
2025-03-09 21:30:00,298.96,39.4
2025-03-09 21:35:00,291.12,40.25
2025-03-09 21:40:00,293.44,40.09
2025-03-09 21:45:00,294.15,40.35
2025-03-09 21:50:00,297.45,40.69
2025-03-09 21:55:00,295.01,40.03
2025-03-09 22:00:00,291.22,39.93
2025-03-09 22:05:00,296.54,39.37
2025-03-09 22:10:00,298.26,39.83
2025-03-09 22:15:00,297.22,39.17
2025-03-09 22:20:00,296.86,40.19
2025-03-09 22:25:00,289.38,39.78
2025-03-09 22:30:00,292.3,41.06
2025-03-09 22:35:00,296.45,39.24
2025-03-09 22:40:00,294.84,38.47
2025-03-09 22:45:00,296.57,40.35
2025-03-09 22:50:00,291.2,40.34
2025-03-09 22:55:00,294.82,41.33
2025-03-09 23:00:00,290.83,40.75
2025-03-09 23:05:00,289.14,38.8
2025-03-09 23:10:00,295.89,40.38
2025-03-09 23:15:00,297.53,40.11
2025-03-09 23:20:00,295.74,40.93
2025-03-09 23:25:00,294.9,41.24
2025-03-09 23:30:00,245.31,41.05
2025-03-09 23:35:00,253.02,39.29
2025-03-09 23:40:00,249.87,40.4
2025-03-09 23:45:00,255.88,38.81
2025-03-09 23:50:00,252.83,38.36
2025-03-09 23:55:00,243.98,40.63
2025-03-10 00:00:00,252.27,39.68
2025-03-10 00:05:00,245.81,42.23
2025-03-10 00:10:00,247.72,39
2025-03-10 00:15:00,249.25,42.6
2025-03-10 00:20:00,249.72,40.73
2025-03-10 00:25:00,251.19,41.84
2025-03-10 00:30:00,246.93,41.07
2025-03-10 00:35:00,246.55,40.63
2025-03-10 00:40:00,251.8,38.2
2025-03-10 00:45:00,249.96,40.2
2025-03-10 00:50:00,250.52,39.37
2025-03-10 00:55:00,243.42,37.93
2025-03-10 01:00:00,249.47,39.68
2025-03-10 01:05:00,247.33,39.3
2025-03-10 01:10:00,247.24,39.91
2025-03-10 01:15:00,252.77,39.25
2025-03-10 01:20:00,246.71,40.39
2025-03-10 01:25:00,246.72,38.48
2025-03-10 01:30:00,309.01,39.71
2025-03-10 01:35:00,311.35,40.36
2025-03-10 01:40:00,307.35,39.04
2025-03-10 01:45:00,313.7,39.69
2025-03-10 01:50:00,314.35,36.98
2025-03-10 01:55:00,307.36,38.75
2025-03-10 02:00:00,309.26,40.31
2025-03-10 02:05:00,307.66,39.99
2025-03-10 02:10:00,304.94,39.99
2025-03-10 02:15:00,310.91,39.96
2025-03-10 02:20:00,312.2,38.9
2025-03-10 02:25:00,316.04,40.56
2025-03-10 02:30:00,307.31,39.33
2025-03-10 02:35:00,314.01,40.39
2025-03-10 02:40:00,314.03,41.96
2025-03-10 02:45:00,310.59,39.42
2025-03-10 02:50:00,311.81,40.85
2025-03-10 02:55:00,312.62,39.67
2025-03-10 03:00:00,315.92,39.22
2025-03-10 03:05:00,311.43,40.55
2025-03-10 03:10:00,309.82,39.78
2025-03-10 03:15:00,307.4,40.5
2025-03-10 03:20:00,310.92,41.81
2025-03-10 03:25:00,313.07,39.92
2025-03-10 03:30:00,250.73,39.79
2025-03-10 03:35:00,247.66,40.48
2025-03-10 03:40:00,250.27,40.2
2025-03-10 03:45:00,249.61,40.26
2025-03-10 03:50:00,250.79,38.79
2025-03-10 03:55:00,245.01,39.02
2025-03-10 04:00:00,251.65,39.2
2025-03-10 04:05:00,251.79,41.14
2025-03-10 04:10:00,251.33,40.79
2025-03-10 04:15:00,249.99,41.23
2025-03-10 04:20:00,244.58,38.43
2025-03-10 04:25:00,249.94,40.7
2025-03-10 04:30:00,253.18,40.29
2025-03-10 04:35:00,247.42,42.21
2025-03-10 04:40:00,244.03,41.06
2025-03-10 04:45:00,245.38,39.97
2025-03-10 04:50:00,250.94,39.87
2025-03-10 04:55:00,251.12,40.36
2025-03-10 05:00:00,252.66,113.63
2025-03-10 05:05:00,249.83,113.57
2025-03-10 05:10:00,245.5,114.74
2025-03-10 05:15:00,247.54,115.65
2025-03-10 05:20:00,252.46,115.42
2025-03-10 05:25:00,250.42,115.29
2025-03-10 05:30:00,251.95,114.84
2025-03-10 05:35:00,251.3,115.94
2025-03-10 05:40:00,249.39,114.86
2025-03-10 05:45:00,249.48,114.18
2025-03-10 05:50:00,255.57,113.76
2025-03-10 05:55:00,251.24,114.53
2025-03-10 06:00:00,249.61,113.83
2025-03-10 06:05:00,251.37,114.16
2025-03-10 06:10:00,250.67,113.6
2025-03-10 06:15:00,243.53,116.04
2025-03-10 06:20:00,251.95,114.13
2025-03-10 06:25:00,255.46,114.47
2025-03-10 06:30:00,247.66,115.56
2025-03-10 06:35:00,254.36,113.54
2025-03-10 06:40:00,249.23,113.92
2025-03-10 06:45:00,250.88,116.88
2025-03-10 06:50:00,253.21,114.14
2025-03-10 06:55:00,247.84,115.51
2025-03-10 07:00:00,253.73,41.95
2025-03-10 07:05:00,246.36,40.62
2025-03-10 07:10:00,247.37,40.42
2025-03-10 07:15:00,248.22,42.23
2025-03-10 07:20:00,251.99,39.18
2025-03-10 07:25:00,248.98,38.2
2025-03-10 07:30:00,245.44,39.36
2025-03-10 07:35:00,249.35,39.25
2025-03-10 07:40:00,247.65,39.99
2025-03-10 07:45:00,252.19,39.38
2025-03-10 07:50:00,248.97,40.91
2025-03-10 07:55:00,250.21,40.63
2025-03-10 08:00:00,248.78,38.69
2025-03-10 08:05:00,251.3,40.82
2025-03-10 08:10:00,249.45,39.89
2025-03-10 08:15:00,250.98,37.54
2025-03-10 08:20:00,242.22,40.7
2025-03-10 08:25:00,250.29,38.35
2025-03-10 08:30:00,251.24,41.45
2025-03-10 08:35:00,249.4,39.97
2025-03-10 08:40:00,252.01,39.76
2025-03-10 08:45:00,252.22,40.81
2025-03-10 08:50:00,253.91,40.1
2025-03-10 08:55:00,250.31,41.04
2025-03-10 09:00:00,244.26,40.57
2025-03-10 09:05:00,243.14,39.64
2025-03-10 09:10:00,245.19,41.64
2025-03-10 09:15:00,249.89,37.69
2025-03-10 09:20:00,249.53,39.37
2025-03-10 09:25:00,250.83,38.99
2025-03-10 09:30:00,248.12,39.68
2025-03-10 09:35:00,247.79,40.16
2025-03-10 09:40:00,251.67,40.01
2025-03-10 09:45:00,251.97,41.3
2025-03-10 09:50:00,249.23,40.11
2025-03-10 09:55:00,249.88,40.82
2025-03-10 10:00:00,251.21,39.3
2025-03-10 10:05:00,251.51,39.26
2025-03-10 10:10:00,246.57,40.24
2025-03-10 10:15:00,247.84,39.98
2025-03-10 10:20:00,246.31,41.14
2025-03-10 10:25:00,248.48,39.5
2025-03-10 10:30:00,252.44,40.67
2025-03-10 10:35:00,251.64,40.12
2025-03-10 10:40:00,246.71,41.33
2025-03-10 10:45:00,251.54,39.95
2025-03-10 10:50:00,250.26,40.07
2025-03-10 10:55:00,248.52,41.11
2025-03-10 11:00:00,245.78,38.65
2025-03-10 11:05:00,249.48,40.57
2025-03-10 11:10:00,252.04,39.68
2025-03-10 11:15:00,243.51,39.34
2025-03-10 11:20:00,248.81,40.94
2025-03-10 11:25:00,256.76,39.65
2025-03-10 11:30:00,252.02,40.52
2025-03-10 11:35:00,250.78,41.7
2025-03-10 11:40:00,247.79,41.19
2025-03-10 11:45:00,247.97,42.53
2025-03-10 11:50:00,249.75,39.02
2025-03-10 11:55:00,254.81,38.25
2025-03-10 12:00:00,251.4,40.33
2025-03-10 12:05:00,247.38,41.19
2025-03-10 12:10:00,253.53,40.28
2025-03-10 12:15:00,249.12,37.48
2025-03-10 12:20:00,255.09,40.25
2025-03-10 12:25:00,248.3,39.98
2025-03-10 12:30:00,246.99,40.86
2025-03-10 12:35:00,250.52,38.59
2025-03-10 12:40:00,252.95,41
2025-03-10 12:45:00,253.11,38.54
2025-03-10 12:50:00,250.48,38.78
2025-03-10 12:55:00,247.04,37.4
2025-03-10 13:00:00,263.48,41.76
2025-03-10 13:05:00,258.95,37.62
2025-03-10 13:10:00,262.26,40.86
2025-03-10 13:15:00,264.46,39.82
2025-03-10 13:20:00,266.17,39.67
2025-03-10 13:25:00,263.98,41.31
2025-03-10 13:30:00,264.83,40.51
2025-03-10 13:35:00,263.81,40.58
2025-03-10 13:40:00,267.25,42.39
2025-03-10 13:45:00,262.3,41.33
2025-03-10 13:50:00,267.51,42.75
2025-03-10 13:55:00,270.88,38.87
2025-03-10 14:00:00,266.42,38.21
2025-03-10 14:05:00,263.42,40.08
2025-03-10 14:10:00,263.39,40.25
2025-03-10 14:15:00,268.63,40.25
2025-03-10 14:20:00,261.62,40.66
2025-03-10 14:25:00,262.14,40.25
2025-03-10 14:30:00,261.51,39.82
2025-03-10 14:35:00,261.16,40.55
2025-03-10 14:40:00,261.87,39.83
2025-03-10 14:45:00,267.37,40.64
2025-03-10 14:50:00,268.31,41.23
2025-03-10 14:55:00,262.91,37.7
2025-03-10 15:00:00,250.62,39.71
2025-03-10 15:05:00,252.28,40.64
2025-03-10 15:10:00,250.3,38.99
2025-03-10 15:15:00,247.14,41.68
2025-03-10 15:20:00,245.59,40.99
2025-03-10 15:25:00,253.03,40.47
2025-03-10 15:30:00,251.49,38.86
2025-03-10 15:35:00,251.73,39.26
2025-03-10 15:40:00,246.68,39.74
2025-03-10 15:45:00,250.7,40.94
2025-03-10 15:50:00,251.89,40.79
2025-03-10 15:55:00,250.94,41.63
2025-03-10 16:00:00,247.76,39.87
2025-03-10 16:05:00,253.04,38.97
2025-03-10 16:10:00,245.42,40.01
2025-03-10 16:15:00,252.79,38.67
2025-03-10 16:20:00,253.24,41.18
2025-03-10 16:25:00,254.72,39.05
2025-03-10 16:30:00,248.97,40.68
2025-03-10 16:35:00,247,41.01
2025-03-10 16:40:00,252.38,39.18
2025-03-10 16:45:00,247.9,38.95
2025-03-10 16:50:00,250.13,38.09
2025-03-10 16:55:00,249.05,40.05
2025-03-10 17:00:00,247.29,40.24
2025-03-10 17:05:00,250.96,40.09
2025-03-10 17:10:00,245.82,40.17
2025-03-10 17:15:00,251.78,39.71
2025-03-10 17:20:00,247.1,38.16
2025-03-10 17:25:00,244.8,39.34
2025-03-10 17:30:00,249.85,38.63
2025-03-10 17:35:00,251.29,39.7
2025-03-10 17:40:00,251.73,39.41
2025-03-10 17:45:00,252.46,39
2025-03-10 17:50:00,242.94,38.95
2025-03-10 17:55:00,246.98,39.18
2025-03-10 18:00:00,300.32,38.69
2025-03-10 18:05:00,304.56,40.45
2025-03-10 18:10:00,302.35,41.16
2025-03-10 18:15:00,305.7,39.47
2025-03-10 18:20:00,298.43,40.41
2025-03-10 18:25:00,300.82,40.98
2025-03-10 18:30:00,296.7,41.78
2025-03-10 18:35:00,298.79,38.99
2025-03-10 18:40:00,297.79,40.57
2025-03-10 18:45:00,298.1,39.4
2025-03-10 18:50:00,298.82,40.5
2025-03-10 18:55:00,300.01,39.94
2025-03-10 19:00:00,300.07,40.76
2025-03-10 19:05:00,301.63,38.68
2025-03-10 19:10:00,300.42,39.57
2025-03-10 19:15:00,298.97,40.61
2025-03-10 19:20:00,298.43,39.95
2025-03-10 19:25:00,299.08,39.62
2025-03-10 19:30:00,298.65,38.5
2025-03-10 19:35:00,301.47,40.06
2025-03-10 19:40:00,302.6,40.63
2025-03-10 19:45:00,303.82,40.83
2025-03-10 19:50:00,297.61,40.31
2025-03-10 19:55:00,301.41,40.04
2025-03-10 20:00:00,245.82,38.04
2025-03-10 20:05:00,251.12,41.51
2025-03-10 20:10:00,253.25,38.02
2025-03-10 20:15:00,249.55,39.41
2025-03-10 20:20:00,253.22,40.68
2025-03-10 20:25:00,246.58,40.61
2025-03-10 20:30:00,247.33,38.7
2025-03-10 20:35:00,249.59,40.25
2025-03-10 20:40:00,253.07,40.91
2025-03-10 20:45:00,248.75,40.44
2025-03-10 20:50:00,248.64,41.28
2025-03-10 20:55:00,247.03,40.1
2025-03-10 21:00:00,250.61,41.21
2025-03-10 21:05:00,253.74,39.45
2025-03-10 21:10:00,252.1,39.5
2025-03-10 21:15:00,252.09,40.63
2025-03-10 21:20:00,249.38,40.37
2025-03-10 21:25:00,248.31,41.12
2025-03-10 21:30:00,297.03,41.55
2025-03-10 21:35:00,294.9,37.68
2025-03-10 21:40:00,294.48,40.59
2025-03-10 21:45:00,297.69,38.33
2025-03-10 21:50:00,294.41,38.62
2025-03-10 21:55:00,292.49,38.85
2025-03-10 22:00:00,297.73,39.55
2025-03-10 22:05:00,295.24,39.71
2025-03-10 22:10:00,291.89,38.91
2025-03-10 22:15:00,291.66,41.25
2025-03-10 22:20:00,295.29,40.15
2025-03-10 22:25:00,302.01,38.61
2025-03-10 22:30:00,293.82,39.17
2025-03-10 22:35:00,293.99,39.73
2025-03-10 22:40:00,299.57,41.51
2025-03-10 22:45:00,294.83,39.19
2025-03-10 22:50:00,290.65,38.91
2025-03-10 22:55:00,290.28,42.39
2025-03-10 23:00:00,298.68,39.6
2025-03-10 23:05:00,297,39.52
2025-03-10 23:10:00,297.48,39.84
2025-03-10 23:15:00,294.83,39.34
2025-03-10 23:20:00,292.82,40.29
2025-03-10 23:25:00,294.35,40
2025-03-10 23:30:00,250.41,39.89
2025-03-10 23:35:00,247.49,40.15
2025-03-10 23:40:00,251.68,40.36
2025-03-10 23:45:00,246.22,37.51
2025-03-10 23:50:00,249,38.5
2025-03-10 23:55:00,249.39,40.42
2025-03-11 00:00:00,247.93,40.82
2025-03-11 00:05:00,243.38,38.5
2025-03-11 00:10:00,251.34,41.25
2025-03-11 00:15:00,247.73,39.08
2025-03-11 00:20:00,253.98,39.03
2025-03-11 00:25:00,248.97,39.33
2025-03-11 00:30:00,248.38,39.04
2025-03-11 00:35:00,250.27,40.09
2025-03-11 00:40:00,253.16,41.79
2025-03-11 00:45:00,248.31,39.68
2025-03-11 00:50:00,253.04,38.44
2025-03-11 00:55:00,254.32,40.78
2025-03-11 01:00:00,252.97,39.93
2025-03-11 01:05:00,254.88,40.72
2025-03-11 01:10:00,253.88,39.15
2025-03-11 01:15:00,254.54,40.43
2025-03-11 01:20:00,254.81,39.28
2025-03-11 01:25:00,250.62,39.49
2025-03-11 01:30:00,308.71,39.28
2025-03-11 01:35:00,303.21,40.19
2025-03-11 01:40:00,306.03,38.18
2025-03-11 01:45:00,308.66,38.46
2025-03-11 01:50:00,308.85,39.54
2025-03-11 01:55:00,309.54,39.54
2025-03-11 02:00:00,307,40.21
2025-03-11 02:05:00,305.21,37.95
2025-03-11 02:10:00,309.61,41.52
2025-03-11 02:15:00,309.43,40.83
2025-03-11 02:20:00,307.58,39.61
2025-03-11 02:25:00,307.77,41.25
2025-03-11 02:30:00,307.18,41.36
2025-03-11 02:35:00,308.81,37.9
2025-03-11 02:40:00,307.43,40.34
2025-03-11 02:45:00,313.78,41.35
2025-03-11 02:50:00,310.72,39.89
2025-03-11 02:55:00,307.08,39.89
2025-03-11 03:00:00,309.16,39.35
2025-03-11 03:05:00,306.46,40.47
2025-03-11 03:10:00,313.04,40.1
2025-03-11 03:15:00,314.15,39.79
2025-03-11 03:20:00,313.76,41.4
2025-03-11 03:25:00,306.57,39.53
2025-03-11 03:30:00,249.73,39.14
2025-03-11 03:35:00,248.8,41.88
2025-03-11 03:40:00,251.69,39.87
2025-03-11 03:45:00,246.98,39.64
2025-03-11 03:50:00,247.97,40.49
2025-03-11 03:55:00,248.76,40.22
2025-03-11 04:00:00,250.46,38.66
2025-03-11 04:05:00,252.08,41.18
2025-03-11 04:10:00,249.01,40.17
2025-03-11 04:15:00,251.99,39.95
2025-03-11 04:20:00,252.47,40.3
2025-03-11 04:25:00,249.36,39.15
2025-03-11 04:30:00,246.26,39.73
2025-03-11 04:35:00,246.49,40.43
2025-03-11 04:40:00,251.78,40.6
2025-03-11 04:45:00,248.57,39.37
2025-03-11 04:50:00,244.86,40.12
2025-03-11 04:55:00,251.84,39.9
2025-03-11 05:00:00,250.39,115.9
2025-03-11 05:05:00,245.78,115.35
2025-03-11 05:10:00,253.54,115.32
2025-03-11 05:15:00,252.51,115.67
2025-03-11 05:20:00,250.42,115.37
2025-03-11 05:25:00,246.18,113.71
2025-03-11 05:30:00,245.79,117.09
2025-03-11 05:35:00,249.08,114.68
2025-03-11 05:40:00,244.86,114.9
2025-03-11 05:45:00,251.22,114.96
2025-03-11 05:50:00,245.77,113.58
2025-03-11 05:55:00,250.49,114.41
2025-03-11 06:00:00,249.14,115.45
2025-03-11 06:05:00,252.14,114.85
2025-03-11 06:10:00,247.19,114.83
2025-03-11 06:15:00,250.82,115.39
2025-03-11 06:20:00,245.82,114.14
2025-03-11 06:25:00,252.39,114.42
2025-03-11 06:30:00,249.66,116.72
2025-03-11 06:35:00,251.49,114.3
2025-03-11 06:40:00,246.04,114.72
2025-03-11 06:45:00,251.5,113.97
2025-03-11 06:50:00,250.92,116.31
2025-03-11 06:55:00,251.09,115.28
2025-03-11 07:00:00,250.94,40.71
2025-03-11 07:05:00,249.42,39.73
2025-03-11 07:10:00,253.72,39.94
2025-03-11 07:15:00,249.53,39.94
2025-03-11 07:20:00,247.78,39.23
2025-03-11 07:25:00,249.82,38.24
2025-03-11 07:30:00,247.15,41.32
2025-03-11 07:35:00,248.61,40.89
2025-03-11 07:40:00,249.47,41.3
2025-03-11 07:45:00,248.86,38.64
2025-03-11 07:50:00,250.6,40.04
2025-03-11 07:55:00,255.84,40.33
2025-03-11 08:00:00,251.71,40.62
2025-03-11 08:05:00,253.22,41.34
2025-03-11 08:10:00,248.49,39.98
2025-03-11 08:15:00,248.24,41.66
2025-03-11 08:20:00,248.87,38.08
2025-03-11 08:25:00,252.56,40.51
2025-03-11 08:30:00,243.56,38.97
2025-03-11 08:35:00,246.9,40.64
2025-03-11 08:40:00,250.31,41.59
2025-03-11 08:45:00,249.33,39.36
2025-03-11 08:50:00,255.9,41.42
2025-03-11 08:55:00,251.34,40.07
2025-03-11 09:00:00,248.01,41.86
2025-03-11 09:05:00,245.27,40.68
2025-03-11 09:10:00,248.98,39.56
2025-03-11 09:15:00,246.09,40.14
2025-03-11 09:20:00,251.4,39.3
2025-03-11 09:25:00,250.48,40.73
2025-03-11 09:30:00,250.96,39.27
2025-03-11 09:35:00,256.24,39.62
2025-03-11 09:40:00,247.28,37.18
2025-03-11 09:45:00,249.42,39.14
2025-03-11 09:50:00,246.36,39.17
2025-03-11 09:55:00,249.76,41.22
2025-03-11 10:00:00,254.78,40.84
2025-03-11 10:05:00,251.71,40.35
2025-03-11 10:10:00,249.66,40.24
2025-03-11 10:15:00,250.75,40.92
2025-03-11 10:20:00,246.37,40.01
2025-03-11 10:25:00,248.82,41.57
2025-03-11 10:30:00,250.26,40.4
2025-03-11 10:35:00,250.3,39.51
2025-03-11 10:40:00,245.41,40.84
2025-03-11 10:45:00,250.98,40.02
2025-03-11 10:50:00,250.84,41.07
2025-03-11 10:55:00,248.87,41.4
2025-03-11 11:00:00,250.01,38.39
2025-03-11 11:05:00,245.55,40.02
2025-03-11 11:10:00,245.56,40.84
2025-03-11 11:15:00,250.4,38.42
2025-03-11 11:20:00,248,39.69
2025-03-11 11:25:00,249.97,39.22
2025-03-11 11:30:00,252.52,40.82
2025-03-11 11:35:00,249.48,39.02
2025-03-11 11:40:00,241.57,39.87
2025-03-11 11:45:00,249.55,38.83
2025-03-11 11:50:00,248.56,41.26
2025-03-11 11:55:00,249.3,40.39
2025-03-11 12:00:00,252.7,39.82
2025-03-11 12:05:00,245.26,38.46
2025-03-11 12:10:00,250.73,40.07
2025-03-11 12:15:00,254.71,40.7
2025-03-11 12:20:00,248.12,40.03
2025-03-11 12:25:00,251.42,40.2
2025-03-11 12:30:00,252.9,40.25
2025-03-11 12:35:00,250.63,38.19
2025-03-11 12:40:00,247.94,38.82
2025-03-11 12:45:00,247.87,39.01
2025-03-11 12:50:00,252.23,40.61
2025-03-11 12:55:00,251.78,40.2
2025-03-11 13:00:00,262.64,39.32
2025-03-11 13:05:00,261.47,38.64
2025-03-11 13:10:00,261.16,40.74
2025-03-11 13:15:00,269.98,39.8
2025-03-11 13:20:00,264.8,37.31
2025-03-11 13:25:00,272.08,38.72
2025-03-11 13:30:00,266.67,41.95
2025-03-11 13:35:00,266.32,40.16
2025-03-11 13:40:00,265.92,38.6
2025-03-11 13:45:00,268,41.41
2025-03-11 13:50:00,262.1,40.06
2025-03-11 13:55:00,271.48,41.1
2025-03-11 14:00:00,264.7,39.12
2025-03-11 14:05:00,262.89,41.87
2025-03-11 14:10:00,265.91,39.89
2025-03-11 14:15:00,268.28,39.69
2025-03-11 14:20:00,261.98,39.29
