timestamp,Midwest Carbon Intensity (grams of CO2 per kWh),East Carbon Intensity (grams of CO2 per kWh),West Carbon Intensity (grams of CO2 per kWh)
2025-03-11 10:55:00,517.4,413.2,383.7
2025-03-11 11:00:00,518.4,413.3,384.9
2025-03-11 11:05:00,521.3,415,378
2025-03-11 11:10:00,525.2,421.4,380.9
2025-03-11 11:15:00,521.7,417.7,382
2025-03-11 11:20:00,522.8,420.3,374.1
2025-03-11 11:25:00,529.1,422.1,373.4
2025-03-11 11:30:00,528.2,428.7,366.9
2025-03-11 11:35:00,522.2,425.9,370.1
2025-03-11 11:40:00,525.8,425.7,368.5
2025-03-11 11:45:00,535.1,431.1,361.1
2025-03-11 11:50:00,532.9,428.4,361.8
2025-03-11 11:55:00,530.4,434,358.2
2025-03-11 12:00:00,533.3,435,355.7
2025-03-11 12:05:00,534.8,434.5,354.1
2025-03-11 12:10:00,537.9,438,350.2
2025-03-11 12:15:00,532.6,433,345.2
2025-03-11 12:20:00,535,439,344.9
2025-03-11 12:25:00,539.2,438.1,342.5
2025-03-11 12:30:00,538.9,449,334.2
2025-03-11 12:35:00,541.7,441.8,332.5
2025-03-11 12:40:00,537,440.3,323.8
2025-03-11 12:45:00,542.5,438.7,327.4
2025-03-11 12:50:00,545.3,447.4,325.8
2025-03-11 12:55:00,544.1,443.1,317.8
2025-03-11 13:00:00,543.7,442.4,315.5
2025-03-11 13:05:00,543.5,446.3,310.9
2025-03-11 13:10:00,541.8,447.7,306.9
2025-03-11 13:15:00,544.6,448.1,305.2
2025-03-11 13:20:00,549,446.6,298.7
2025-03-11 13:25:00,545.3,447.4,297
2025-03-11 13:30:00,543.4,448,291.6
2025-03-11 13:35:00,544.9,448.6,292.8
2025-03-11 13:40:00,547.3,449.1,288.6
2025-03-11 13:45:00,545.9,451.4,283.5
2025-03-11 13:50:00,548.8,448.5,282
2025-03-11 13:55:00,549.1,446,278.4
2025-03-11 14:00:00,550.5,448.2,279.9
2025-03-11 14:05:00,552.3,451.1,272.6
2025-03-11 14:10:00,551.2,443.6,273.5
2025-03-11 14:15:00,545.6,443.7,267.4
2025-03-11 14:20:00,545.9,452,270
2025-03-11 14:25:00,548.5,453.9,268.9
2025-03-11 14:30:00,547.5,445.6,267.6
2025-03-11 14:35:00,545.6,449.8,267.4
2025-03-11 14:40:00,547.8,448.3,262.8
2025-03-11 14:45:00,547.8,448.8,264.8
2025-03-11 14:50:00,547.3,450.6,265.4
2025-03-11 14:55:00,548.4,445.8,256.8
2025-03-11 15:00:00,553,446.4,258.2
2025-03-11 15:05:00,550.1,448.9,255.6
2025-03-11 15:10:00,557,449.4,263.7
2025-03-11 15:15:00,550.1,446.5,256.6
2025-03-11 15:20:00,548.8,452.2,256.6
2025-03-11 15:25:00,549.7,448.6,259.7
2025-03-11 15:30:00,550.5,448.6,259.1
2025-03-11 15:35:00,551.1,450.8,266.6
2025-03-11 15:40:00,556,449.5,264.3
2025-03-11 15:45:00,547.3,452.4,264.4
2025-03-11 15:50:00,552.4,447.1,271.5
2025-03-11 15:55:00,550.5,445.8,274
2025-03-11 16:00:00,545.2,449,270.8
2025-03-11 16:05:00,552.2,450.1,277
2025-03-11 16:10:00,553.7,446.2,281.7
2025-03-11 16:15:00,547.4,445.8,283.8
2025-03-11 16:20:00,549.9,450.5,286.9
2025-03-11 16:25:00,544.8,447.7,294.6
2025-03-11 16:30:00,546.2,445.6,300.8
2025-03-11 16:35:00,553.1,452.9,296.7
2025-03-11 16:40:00,548.6,448.1,297.1
2025-03-11 16:45:00,546.6,453.4,303.8
2025-03-11 16:50:00,550.7,450.1,308.6
2025-03-11 16:55:00,548.4,450.9,311.4
2025-03-11 17:00:00,548.6,449.4,316.9
2025-03-11 17:05:00,552.2,442,325.3
2025-03-11 17:10:00,546.5,446.6,317
2025-03-11 17:15:00,547.3,449.6,324.1
2025-03-11 17:20:00,550.5,451.1,333.7
2025-03-11 17:25:00,552.9,444.6,331
2025-03-11 17:30:00,553.7,449.8,338.3
2025-03-11 17:35:00,548,446.6,341.1
2025-03-11 17:40:00,552.8,450.7,346.2
2025-03-11 17:45:00,547.6,449.9,351.3
2025-03-11 17:50:00,555.5,452.2,349.7
2025-03-11 17:55:00,546.6,453.2,346.4
2025-03-11 18:00:00,554,451.4,352.4
2025-03-11 18:05:00,548,452.6,363.9
2025-03-11 18:10:00,556,448.9,355.8
2025-03-11 18:15:00,551.8,458.5,364.1
2025-03-11 18:20:00,547,446.3,357.5
2025-03-11 18:25:00,548.4,448.4,363.4
2025-03-11 18:30:00,552.3,452.7,372.4
2025-03-11 18:35:00,553.2,452.3,372
2025-03-11 18:40:00,549.8,451.5,372.8
2025-03-11 18:45:00,550.1,452,373.4
2025-03-11 18:50:00,552.3,443.7,371.7
2025-03-11 18:55:00,550.4,454.8,381.5
2025-03-11 19:00:00,546.1,449.4,380.2
2025-03-11 19:05:00,547.6,453.7,378
2025-03-11 19:10:00,550.7,443.9,384.1
2025-03-11 19:15:00,553.6,450.8,387.1
2025-03-11 19:20:00,554.8,448.3,386
2025-03-11 19:25:00,552.3,451.7,388.1
2025-03-11 19:30:00,550.9,451,389
2025-03-11 19:35:00,552.2,451.1,387.7
2025-03-11 19:40:00,548,446.8,391
2025-03-11 19:45:00,549.5,449.8,393.9
2025-03-11 19:50:00,547.5,449.5,395.6
2025-03-11 19:55:00,546.3,451.5,395.6
2025-03-11 20:00:00,551,453,391.8
2025-03-11 20:05:00,550.6,450.5,396.4
2025-03-11 20:10:00,552.1,446.2,396.4
2025-03-11 20:15:00,551.6,450.3,393.4
2025-03-11 20:20:00,550.7,457.8,394.6
2025-03-11 20:25:00,551.7,454.9,398.5
2025-03-11 20:30:00,549.9,441.1,400.9
2025-03-11 20:35:00,551.2,450.2,391.7
2025-03-11 20:40:00,547.8,452.8,402.4
2025-03-11 20:45:00,551.1,449.5,401.2
2025-03-11 20:50:00,552,448.6,398.6
2025-03-11 20:55:00,548,449.2,397.5
2025-03-11 21:00:00,550.2,451.7,399.6
2025-03-11 21:05:00,548.1,446.6,396.7
2025-03-11 21:10:00,548.4,453.6,398.3
2025-03-11 21:15:00,546.6,449.8,394.5
2025-03-11 21:20:00,553.8,447.2,393.8
2025-03-11 21:25:00,553.2,453.4,406.2
2025-03-11 21:30:00,551.6,445.4,399.5
2025-03-11 21:35:00,555.9,448.3,400
2025-03-11 21:40:00,549.4,448.3,399.4
2025-03-11 21:45:00,559.1,456.4,397
2025-03-11 21:50:00,549.3,447.9,398.7
2025-03-11 21:55:00,550.8,443.5,399.9
2025-03-11 22:00:00,548.8,448.3,399.1
2025-03-11 22:05:00,551.1,451.4,397.5
2025-03-11 22:10:00,552.5,452.4,401.2
2025-03-11 22:15:00,549.7,456.8,400.4
2025-03-11 22:20:00,555.3,454.2,401
2025-03-11 22:25:00,550.7,450.6,402
2025-03-11 22:30:00,550.8,447.3,399.4
2025-03-11 22:35:00,547.3,454.9,399.4
2025-03-11 22:40:00,551.3,448.9,404.4
2025-03-11 22:45:00,549.6,448,397.1
2025-03-11 22:50:00,548.2,448.7,394.3
2025-03-11 22:55:00,547.7,446.2,401.6
2025-03-11 23:00:00,558,448.6,398.1
2025-03-11 23:05:00,549.2,449.3,396.7
2025-03-11 23:10:00,545.6,452.2,402.6
2025-03-11 23:15:00,547.9,448.8,399.5
2025-03-11 23:20:00,549.8,446.2,396.2
2025-03-11 23:25:00,551.6,445.2,405.8
2025-03-11 23:30:00,551.7,450.6,395.2
2025-03-11 23:35:00,552,450.2,399.7
2025-03-11 23:40:00,548.1,448.3,394.3
2025-03-11 23:45:00,551,448.6,400.8
2025-03-11 23:50:00,547.4,451.2,398.1
2025-03-11 23:55:00,548.1,454.2,402.5
2025-03-12 00:00:00,547.2,447.6,399.9
2025-03-12 00:05:00,546.4,450.2,404.1
2025-03-12 00:10:00,553.2,452.8,398.7
2025-03-12 00:15:00,552.1,447.6,395.2
2025-03-12 00:20:00,552.9,449.9,400.7
2025-03-12 00:25:00,550.1,449.8,399.2
2025-03-12 00:30:00,552.3,446,394.5
2025-03-12 00:35:00,544.7,450.4,396.8
2025-03-12 00:40:00,552.6,450,397.8
2025-03-12 00:45:00,550.5,451.5,404.7
2025-03-12 00:50:00,551.9,446.2,402.1
2025-03-12 00:55:00,551.1,449.8,399
2025-03-12 01:00:00,547,453.9,401.4
2025-03-12 01:05:00,545.5,455.9,393.9
2025-03-12 01:10:00,547.8,453.5,398.3
2025-03-12 01:15:00,551.7,446.1,401.2
2025-03-12 01:20:00,552,450.9,400.5
2025-03-12 01:25:00,545.9,448,398.4
2025-03-12 01:30:00,547,450.2,399.9
2025-03-12 01:35:00,547.8,447,401
2025-03-12 01:40:00,548.9,444.1,400
2025-03-12 01:45:00,545.8,448.1,402.6
2025-03-12 01:50:00,545.7,451.1,401
2025-03-12 01:55:00,547.4,449.7,401.5
2025-03-12 02:00:00,550.1,449.9,405.1
2025-03-12 02:05:00,546.3,449.1,402.5
2025-03-12 02:10:00,549.5,449.5,405.2
2025-03-12 02:15:00,553,449.7,398
2025-03-12 02:20:00,545.9,447,395.2
2025-03-12 02:25:00,549.2,447.8,399.6
2025-03-12 02:30:00,552.8,452.5,399.3
2025-03-12 02:35:00,548.5,447.4,404.4
2025-03-12 02:40:00,547.9,446.7,396.6
2025-03-12 02:45:00,553.1,446.5,399.8
2025-03-12 02:50:00,548.7,445.1,401.2
2025-03-12 02:55:00,552.8,443.9,400.3
2025-03-12 03:00:00,550.7,445.4,399.5
2025-03-12 03:05:00,548.3,442.6,401.1
2025-03-12 03:10:00,550.7,443.1,403.2
2025-03-12 03:15:00,550.2,440.5,404.6
2025-03-12 03:20:00,552.2,442.4,400.1
2025-03-12 03:25:00,547.3,443.1,397.6
2025-03-12 03:30:00,549,439.8,404.6
2025-03-12 03:35:00,548.5,433.5,396.8
2025-03-12 03:40:00,550.7,440.3,405.4
2025-03-12 03:45:00,545.3,437.8,404
2025-03-12 03:50:00,551.3,433.3,404.5
2025-03-12 03:55:00,549.4,437.4,402.1
2025-03-12 04:00:00,543.9,429.6,393.7
2025-03-12 04:05:00,551.2,435.5,396.9
2025-03-12 04:10:00,554,430.7,400.9
2025-03-12 04:15:00,550,422.5,398
2025-03-12 04:20:00,551,428.2,399.1
2025-03-12 04:25:00,546.6,424.7,401.8
2025-03-12 04:30:00,541,422.4,399.5
2025-03-12 04:35:00,540.1,419.9,396.3
2025-03-12 04:40:00,546,419.7,402.7
2025-03-12 04:45:00,543,416.5,401.5
2025-03-12 04:50:00,541.5,410.2,399.3
2025-03-12 04:55:00,543.6,417.3,402.1
2025-03-12 05:00:00,545.1,410.3,400.3
2025-03-12 05:05:00,538.3,406.4,404
2025-03-12 05:10:00,540.7,402.6,400.5
2025-03-12 05:15:00,545.9,405.7,404
2025-03-12 05:20:00,537.5,396.8,394.4
2025-03-12 05:25:00,542.6,398.3,401.4
2025-03-12 05:30:00,537.7,393.3,398.8
2025-03-12 05:35:00,540,390.6,397.4
2025-03-12 05:40:00,540.8,385.9,403.5
2025-03-12 05:45:00,538.9,384.4,402.7
2025-03-12 05:50:00,538.5,383.3,394
2025-03-12 05:55:00,531.3,381,402.1
2025-03-12 06:00:00,537.1,374.9,401.8
2025-03-12 06:05:00,530.2,373.9,397.8
2025-03-12 06:10:00,532.4,373.8,397.5
2025-03-12 06:15:00,531.3,363.2,395.2
2025-03-12 06:20:00,530.9,365.2,399
2025-03-12 06:25:00,529.3,359.4,399.5
2025-03-12 06:30:00,524.6,356.3,402.4
2025-03-12 06:35:00,521.9,357.4,400.8
2025-03-12 06:40:00,527.3,352.3,396.8
2025-03-12 06:45:00,524,347.6,400.7
2025-03-12 06:50:00,525.6,352.7,399.2
2025-03-12 06:55:00,520.8,349.1,397.2
2025-03-12 07:00:00,515.5,338.3,395.2
2025-03-12 07:05:00,521.3,337.5,401.8
2025-03-12 07:10:00,516,341.8,401.3
2025-03-12 07:15:00,516.9,337.3,401.6
2025-03-12 07:20:00,512.7,341,397.7
2025-03-12 07:25:00,518.4,336.8,400.4
2025-03-12 07:30:00,509.6,334.6,395.8
2025-03-12 07:35:00,510.1,329.5,396.9
2025-03-12 07:40:00,510.3,333.1,399.9
2025-03-12 07:45:00,505.6,327.1,400.6
2025-03-12 07:50:00,508.8,334.3,394.9
2025-03-12 07:55:00,511.7,331.4,396.6
2025-03-12 08:00:00,504.4,327.5,398.6
2025-03-12 08:05:00,506.2,332.5,402.5
2025-03-12 08:10:00,495.9,337.1,397.2
2025-03-12 08:15:00,503.3,330.3,400
2025-03-12 08:20:00,501.8,333.3,400.2
2025-03-12 08:25:00,499.6,331.3,398.6
2025-03-12 08:30:00,504.8,333.9,400.1
2025-03-12 08:35:00,500.1,330.5,395.2
2025-03-12 08:40:00,500.2,336.5,397.1
2025-03-12 08:45:00,499.3,338.3,403.2
2025-03-12 08:50:00,494.4,345.4,403.3
2025-03-12 08:55:00,496.6,336.6,401.2
2025-03-12 09:00:00,502.9,343.3,401.7
2025-03-12 09:05:00,493.7,350.2,392.8
2025-03-12 09:10:00,497.9,348,395.2
2025-03-12 09:15:00,499.2,350.8,396.8
2025-03-12 09:20:00,505.9,351.4,404.7
2025-03-12 09:25:00,503.4,353.8,396.2
2025-03-12 09:30:00,499.9,353.9,399
2025-03-12 09:35:00,506,360.4,397.6
2025-03-12 09:40:00,500.5,362.2,397.1
2025-03-12 09:45:00,506.4,368.5,395.5
2025-03-12 09:50:00,500.1,368.8,391.4
2025-03-12 09:55:00,508.2,372.7,386.4
2025-03-12 10:00:00,504.7,375.9,397.7
2025-03-12 10:05:00,503.7,380.1,391.3
2025-03-12 10:10:00,507.2,381.7,386.8
2025-03-12 10:15:00,509.7,383.1,393
2025-03-12 10:20:00,508.5,389.5,392.1
2025-03-12 10:25:00,512.8,395.4,392.2
2025-03-12 10:30:00,510.5,395.4,392.2
2025-03-12 10:35:00,515.3,396.1,385
2025-03-12 10:40:00,516,400.3,384
2025-03-12 10:45:00,515.7,397.2,384.4
2025-03-12 10:50:00,515.8,405.6,386.5
2025-03-12 10:55:00,518.9,407.4,376.3
2025-03-12 11:00:00,521.3,408.2,381.4
2025-03-12 11:05:00,527.1,411.2,382.2
2025-03-12 11:10:00,525,414.5,380.4
2025-03-12 11:15:00,526.4,420.9,378
2025-03-12 11:20:00,533.9,423.4,377.1
2025-03-12 11:25:00,527.5,419.3,363.6
2025-03-12 11:30:00,528.6,422.5,374.6
2025-03-12 11:35:00,530.4,424.4,368.5
2025-03-12 11:40:00,526.4,430.1,369.1
2025-03-12 11:45:00,529.2,429.7,359.1
2025-03-12 11:50:00,530.2,431.2,354.8
2025-03-12 11:55:00,534.7,434,362.7
2025-03-12 12:00:00,533.2,432,351.8
2025-03-12 12:05:00,535.2,439.2,350.7
2025-03-12 12:10:00,539,436.3,350.3
2025-03-12 12:15:00,539.2,434.9,347.9
2025-03-12 12:20:00,537,437.8,345.7
2025-03-12 12:25:00,536.4,443.2,339.9
2025-03-12 12:30:00,542.6,439.2,332.7
2025-03-12 12:35:00,542.3,444.2,334.7
2025-03-12 12:40:00,535.9,440.2,331.3
2025-03-12 12:45:00,540.4,440.6,320.2
2025-03-12 12:50:00,542.5,445.5,326.4
2025-03-12 12:55:00,545,441.5,311.2
2025-03-12 13:00:00,546,447.2,318.2
2025-03-12 13:05:00,544.6,446.3,309.6
2025-03-12 13:10:00,546,443.1,310.1
2025-03-12 13:15:00,545,446,306.1
2025-03-12 13:20:00,543.2,444.9,301
2025-03-12 13:25:00,544.9,448,299
2025-03-12 13:30:00,546.1,452.9,294.1
2025-03-12 13:35:00,546.3,446.5,293.2
2025-03-12 13:40:00,541.1,449.4,294.5
2025-03-12 13:45:00,545.8,448.1,280.8
2025-03-12 13:50:00,547.5,448.4,272.3
2025-03-12 13:55:00,546.7,448,277.9
2025-03-12 14:00:00,547.1,446.1,275
2025-03-12 14:05:00,549.5,449.8,272.8
2025-03-12 14:10:00,545,448.1,268.9
2025-03-12 14:15:00,543.5,446.4,272.1
2025-03-12 14:20:00,547.5,452.2,263.4
2025-03-12 14:25:00,551,449.6,267.2
2025-03-12 14:30:00,553.9,448.7,266.2
2025-03-12 14:35:00,551.3,453.5,264
2025-03-12 14:40:00,544.7,444,263.4
2025-03-12 14:45:00,548.5,453.4,263.9
2025-03-12 14:50:00,550.1,447,260.6
2025-03-12 14:55:00,549.9,450.3,259.1
2025-03-12 15:00:00,551.1,448,261.5
2025-03-12 15:05:00,546.8,447,261.9
2025-03-12 15:10:00,549.8,453.7,263.2
2025-03-12 15:15:00,550.9,455.4,256
2025-03-12 15:20:00,552.1,449.2,261.4
2025-03-12 15:25:00,547.3,450.9,259.8
2025-03-12 15:30:00,548.7,450.1,266
2025-03-12 15:35:00,541.7,455.1,268
2025-03-12 15:40:00,547.9,443.6,266.7
2025-03-12 15:45:00,548.3,451.1,267.3
2025-03-12 15:50:00,546.8,447.8,273.4
2025-03-12 15:55:00,550.4,442.9,273.6
2025-03-12 16:00:00,549.7,448.9,280.7
2025-03-12 16:05:00,543.1,455.5,284.4
2025-03-12 16:10:00,550.6,448,284.9
2025-03-12 16:15:00,547.1,452.3,285.5
2025-03-12 16:20:00,551.4,453.6,293.4
2025-03-12 16:25:00,546.1,449.9,291.8
2025-03-12 16:30:00,550,450.3,292.9
2025-03-12 16:35:00,549.1,444.8,295.6
2025-03-12 16:40:00,550.9,447.8,299
2025-03-12 16:45:00,550.3,452.7,304.5
2025-03-12 16:50:00,549.2,450.2,309.4
2025-03-12 16:55:00,545.4,451.1,307.3
2025-03-12 17:00:00,545.6,450.4,313.7
2025-03-12 17:05:00,548.2,456.6,319.3
2025-03-12 17:10:00,550,448.7,324.1
2025-03-12 17:15:00,548.2,454.8,325.6
2025-03-12 17:20:00,551.9,450.4,329.8
2025-03-12 17:25:00,549.2,455.1,328.8
2025-03-12 17:30:00,547.1,446.3,333.2
2025-03-12 17:35:00,549.2,450.6,339
2025-03-12 17:40:00,550.7,448.8,344
2025-03-12 17:45:00,551,450.4,346.3
2025-03-12 17:50:00,555.6,453.7,346.1
2025-03-12 17:55:00,548,451.1,350.9
2025-03-12 18:00:00,549.8,453.7,359.1
2025-03-12 18:05:00,551.3,448,359
2025-03-12 18:10:00,549.9,447.5,359.5
2025-03-12 18:15:00,548.5,450,359.5
2025-03-12 18:20:00,545.4,449.9,363
2025-03-12 18:25:00,548.5,449.4,367.5
2025-03-12 18:30:00,546.8,447.1,370.6
2025-03-12 18:35:00,544.8,453.6,373.6
2025-03-12 18:40:00,547.6,448.9,375.1
2025-03-12 18:45:00,546.9,454.3,374.8
2025-03-12 18:50:00,551.8,450,376.2
2025-03-12 18:55:00,551.8,451.9,385.6
2025-03-12 19:00:00,547.3,451.7,379.4
2025-03-12 19:05:00,549.2,447.5,378.7
2025-03-12 19:10:00,544.4,451.1,379.1
2025-03-12 19:15:00,548.5,455.8,384.3
2025-03-12 19:20:00,551.2,450.8,389.4
2025-03-12 19:25:00,552.5,452.7,386
2025-03-12 19:30:00,547.9,452.1,393.3
2025-03-12 19:35:00,553.2,450.9,389.8
2025-03-12 19:40:00,545.5,450.6,394.1
2025-03-12 19:45:00,546.3,451.6,389.4
2025-03-12 19:50:00,552.1,452.3,390.2
2025-03-12 19:55:00,555,445.9,393.5
2025-03-12 20:00:00,551.5,450.7,395.3
2025-03-12 20:05:00,549.9,449.4,393.9
2025-03-12 20:10:00,543.4,448.8,395.9
2025-03-12 20:15:00,543.9,453.9,397.3
2025-03-12 20:20:00,550.4,447.8,391.7
2025-03-12 20:25:00,548.9,445.8,395.4
2025-03-12 20:30:00,546.7,452.4,395.3
2025-03-12 20:35:00,550.2,445.7,395.7
2025-03-12 20:40:00,550.3,444.2,398.7
2025-03-12 20:45:00,552.8,452.7,396.2
2025-03-12 20:50:00,550.4,450.5,392
2025-03-12 20:55:00,553.7,451.4,397.5
2025-03-12 21:00:00,550,448.7,395.3
2025-03-12 21:05:00,549.7,445.8,400.1
2025-03-12 21:10:00,553.2,446.4,401.2
2025-03-12 21:15:00,547.1,449.2,392.4
2025-03-12 21:20:00,558.4,446.2,396.7
2025-03-12 21:25:00,551.1,450.9,400.2
2025-03-12 21:30:00,551.1,448.6,395.1
2025-03-12 21:35:00,551.6,450.6,401.7
2025-03-12 21:40:00,555.6,450.5,402.6
2025-03-12 21:45:00,552.4,451.2,399
2025-03-12 21:50:00,545.2,451.5,397.3
2025-03-12 21:55:00,554.2,449,392.7
2025-03-12 22:00:00,549,450.6,402.1
2025-03-12 22:05:00,550.3,450.7,405.7
2025-03-12 22:10:00,546.2,442.7,405.2
2025-03-12 22:15:00,551.6,451.9,399.2
2025-03-12 22:20:00,548,450.4,396.6
2025-03-12 22:25:00,550.3,451.7,402.4
2025-03-12 22:30:00,549.1,446.1,399.5
2025-03-12 22:35:00,555.8,449.1,401.3
2025-03-12 22:40:00,555.9,446.7,400.8
2025-03-12 22:45:00,550.1,452.2,400.2
2025-03-12 22:50:00,550.2,445.8,403
2025-03-12 22:55:00,548.9,447.2,403.1
2025-03-12 23:00:00,553.3,451.6,398.4
2025-03-12 23:05:00,549,448.1,397.2
2025-03-12 23:10:00,548.7,447.2,392.5
2025-03-12 23:15:00,552.9,452.7,398.9
2025-03-12 23:20:00,548.4,452.8,396.7
2025-03-12 23:25:00,549.9,452.2,401.2
2025-03-12 23:30:00,545.3,452.5,399
2025-03-12 23:35:00,552.1,449.3,399.3
2025-03-12 23:40:00,555.8,449.4,402.4
2025-03-12 23:45:00,552.2,448.1,401.2
2025-03-12 23:50:00,554.4,450.5,399.6
2025-03-12 23:55:00,547.5,448.4,405.1
2025-03-13 00:00:00,550.7,448.7,402.2
2025-03-13 00:05:00,547.2,451.8,398.8
2025-03-13 00:10:00,549.3,453.5,398.9
2025-03-13 00:15:00,552.3,451.1,402.4
2025-03-13 00:20:00,550.3,455.3,400.6
2025-03-13 00:25:00,545.8,447.8,396.6
2025-03-13 00:30:00,546,444.4,402.7
2025-03-13 00:35:00,545.8,452,403.8
2025-03-13 00:40:00,551.5,447.5,403.5
2025-03-13 00:45:00,556.2,449,404.6
2025-03-13 00:50:00,554.1,444.5,406.2
2025-03-13 00:55:00,544.3,447.1,405.2
2025-03-13 01:00:00,554.2,445.2,401
2025-03-13 01:05:00,552.8,448.4,399.4
2025-03-13 01:10:00,545.3,448.5,394.5
2025-03-13 01:15:00,549.1,449.9,400
2025-03-13 01:20:00,553.3,453.3,401.6
2025-03-13 01:25:00,551.6,451.5,400.1
2025-03-13 01:30:00,546,444.5,394.3
2025-03-13 01:35:00,551.8,451.1,399.1
2025-03-13 01:40:00,543.5,449.5,401.9
2025-03-13 01:45:00,549.3,448.8,396.9
2025-03-13 01:50:00,553.3,448.9,400.5
2025-03-13 01:55:00,550,449.4,401.3
2025-03-13 02:00:00,548.4,446.6,403.4
2025-03-13 02:05:00,552.5,447.9,405.1
2025-03-13 02:10:00,552.8,451.8,398.9
2025-03-13 02:15:00,553.8,446,400.6
2025-03-13 02:20:00,552.4,444.7,400.6
2025-03-13 02:25:00,553,447.4,401.9
2025-03-13 02:30:00,551.9,443.9,401.6
2025-03-13 02:35:00,550.5,441.8,404.3
2025-03-13 02:40:00,549.9,445.5,393
2025-03-13 02:45:00,548.9,450.5,401.3
2025-03-13 02:50:00,545.9,445.6,401.5
2025-03-13 02:55:00,546.6,445.8,399.3
2025-03-13 03:00:00,548.6,438.3,393.2
2025-03-13 03:05:00,550.1,445.5,399.8
2025-03-13 03:10:00,553.6,443.8,397.9
2025-03-13 03:15:00,549.1,440.9,405
2025-03-13 03:20:00,552.1,442.7,401.1
2025-03-13 03:25:00,552.2,441.8,397.6
2025-03-13 03:30:00,548.2,437.3,393.8
2025-03-13 03:35:00,550.5,440.5,401.8
2025-03-13 03:40:00,547.8,442.1,402.1
2025-03-13 03:45:00,552.4,436.8,399.4
2025-03-13 03:50:00,550.1,433.7,401.8
2025-03-13 03:55:00,544.5,434.5,399
2025-03-13 04:00:00,548.3,436.3,403.2
2025-03-13 04:05:00,552.5,428.7,403
2025-03-13 04:10:00,546.8,432.6,395.1
2025-03-13 04:15:00,548.4,427.3,395.8
2025-03-13 04:20:00,548.4,428.4,406.1
2025-03-13 04:25:00,543.3,424.2,402.8
2025-03-13 04:30:00,547.6,422.3,396.2
2025-03-13 04:35:00,541.5,426.7,395.3
2025-03-13 04:40:00,543.3,415.9,400.6
2025-03-13 04:45:00,548,419.4,396.6
2025-03-13 04:50:00,545.4,420.9,399
2025-03-13 04:55:00,542.9,415.5,399.9
2025-03-13 05:00:00,544.6,407,399.7
2025-03-13 05:05:00,542.5,404.7,403.4
2025-03-13 05:10:00,542.1,403.8,405.5
2025-03-13 05:15:00,543.3,403.8,398.6
2025-03-13 05:20:00,538.5,401.3,396.6
2025-03-13 05:25:00,540.1,394.1,401.2
2025-03-13 05:30:00,538.2,392.4,404.9
2025-03-13 05:35:00,533.6,389.7,398.8
2025-03-13 05:40:00,534.8,388.7,402.5
2025-03-13 05:45:00,541.4,392.2,397.5
2025-03-13 05:50:00,536.9,380.5,400.1
2025-03-13 05:55:00,530.8,377.3,396.5
2025-03-13 06:00:00,529.1,373.8,400
2025-03-13 06:05:00,532.4,376.1,399.6
2025-03-13 06:10:00,536.4,371,401.8
2025-03-13 06:15:00,530,365.5,405.3
2025-03-13 06:20:00,533.4,364.1,398.8
2025-03-13 06:25:00,529.3,359.9,394
2025-03-13 06:30:00,528.5,360.3,399.4
2025-03-13 06:35:00,521.9,364.7,400.9
2025-03-13 06:40:00,527.5,355.6,400.6
2025-03-13 06:45:00,522.4,351,399.5
2025-03-13 06:50:00,524.8,346.8,404.4
2025-03-13 06:55:00,518.5,342.3,400.4
2025-03-13 07:00:00,520.2,346.3,399.6
2025-03-13 07:05:00,519.5,344,397.6
2025-03-13 07:10:00,516.7,338.6,394.7
2025-03-13 07:15:00,517.1,341.8,400.9
2025-03-13 07:20:00,513.9,336.5,400.6
2025-03-13 07:25:00,511.5,337.3,396.7
2025-03-13 07:30:00,517.1,334.6,399.7
2025-03-13 07:35:00,514.2,332,399.4
2025-03-13 07:40:00,507.7,328.8,398
2025-03-13 07:45:00,510.6,330.5,397.4
2025-03-13 07:50:00,505.6,332.9,401
2025-03-13 07:55:00,503.3,328.6,399.1
2025-03-13 08:00:00,509,331.3,397.9
2025-03-13 08:05:00,499.9,326.9,397.1
2025-03-13 08:10:00,506.9,332.8,399.2
2025-03-13 08:15:00,502.6,331.9,402.3
2025-03-13 08:20:00,502.1,328,400.1
2025-03-13 08:25:00,503.3,331.9,398.7
2025-03-13 08:30:00,503.3,336.5,400.2
2025-03-13 08:35:00,498.6,331.2,403.3
2025-03-13 08:40:00,502.8,333.3,400.5
2025-03-13 08:45:00,500.7,337.9,399.7
2025-03-13 08:50:00,496.4,346.4,400.7
2025-03-13 08:55:00,499.5,339.9,398.2
2025-03-13 09:00:00,504.1,345.6,399
2025-03-13 09:05:00,505.1,347.2,396.8
2025-03-13 09:10:00,502.3,347,393.4
2025-03-13 09:15:00,496.8,351.8,398.8
2025-03-13 09:20:00,502.2,352.6,398.5
2025-03-13 09:25:00,503.6,355.6,396.3
2025-03-13 09:30:00,503.7,354.4,399.9
2025-03-13 09:35:00,504.4,362.2,394.3
2025-03-13 09:40:00,503.8,367.9,390.7
2025-03-13 09:45:00,503.2,368.3,393.4
2025-03-13 09:50:00,502.3,374.4,390.4
2025-03-13 09:55:00,499.3,375.9,395.5
2025-03-13 10:00:00,506.9,377,391.6
2025-03-13 10:05:00,507.4,378.4,396.1
2025-03-13 10:10:00,509.5,381.8,395.3
2025-03-13 10:15:00,504.9,381.9,388.9
2025-03-13 10:20:00,511.9,388.4,388.4
